datetime,Temp(C),lat,long
2016-06-26 10:00:00,31.7,13.754,100.5014
2016-06-26 13:00:00,31.7,13.754,100.5014
2016-06-26 16:00:00,32.4,13.754,100.5014
2016-06-26 19:00:00,29.4,13.754,100.5014
2016-06-26 22:00:00,28.7,13.754,100.5014
2016-06-27 01:00:00,27.5,13.754,100.5014
2016-06-27 04:00:00,27.6,13.754,100.5014
2016-06-27 07:00:00,28.3,13.754,100.5014
2016-06-27 10:00:00,31.2,13.754,100.5014
2016-06-27 13:00:00,32.0,13.754,100.5014
2016-06-27 16:00:00,32.4,13.754,100.5014
2016-06-27 19:00:00,27.7,13.754,100.5014
2016-06-27 22:00:00,28.0,13.754,100.5014
2016-06-28 01:00:00,27.3,13.754,100.5014
2016-06-28 04:00:00,26.8,13.754,100.5014
2016-06-28 07:00:00,27.5,13.754,100.5014
2016-06-28 10:00:00,31.5,13.754,100.5014
2016-06-28 13:00:00,33.2,13.754,100.5014
2016-06-28 16:00:00,33.8,13.754,100.5014
2016-06-28 19:00:00,29.5,13.754,100.5014
2016-06-28 22:00:00,28.5,13.754,100.5014
2016-06-29 01:00:00,27.7,13.754,100.5014
2016-06-29 04:00:00,27.2,13.754,100.5014
2016-06-29 07:00:00,27.4,13.754,100.5014
2016-06-29 10:00:00,30.3,13.754,100.5014
2016-06-29 13:00:00,31.1,13.754,100.5014
2016-06-29 16:00:00,31.5,13.754,100.5014
2016-06-29 19:00:00,30.0,13.754,100.5014
2016-06-29 22:00:00,28.1,13.754,100.5014
2016-06-30 01:00:00,27.7,13.754,100.5014
2016-06-30 04:00:00,27.4,13.754,100.5014
2016-06-30 07:00:00,27.9,13.754,100.5014
2016-06-30 10:00:00,28.5,13.754,100.5014
2016-06-30 13:00:00,29.8,13.754,100.5014
2016-06-30 16:00:00,30.8,13.754,100.5014
2016-06-30 19:00:00,28.2,13.754,100.5014
2016-06-30 22:00:00,27.4,13.754,100.5014
2016-07-01 01:00:00,27.3,13.754,100.5014
2016-07-01 04:00:00,27.1,13.754,100.5014
2016-07-01 07:00:00,27.5,13.754,100.5014
2016-07-01 10:00:00,31.3,13.754,100.5014
2016-07-01 13:00:00,33.0,13.754,100.5014
2016-07-01 16:00:00,32.9,13.754,100.5014
2016-07-01 19:00:00,28.9,13.754,100.5014
2016-07-01 22:00:00,28.4,13.754,100.5014
2016-07-02 01:00:00,27.8,13.754,100.5014
2016-07-02 04:00:00,27.2,13.754,100.5014
2016-07-02 07:00:00,28.0,13.754,100.5014
2016-07-02 10:00:00,31.3,13.754,100.5014
2016-07-02 13:00:00,31.1,13.754,100.5014
2016-07-02 16:00:00,31.3,13.754,100.5014
2016-07-02 19:00:00,28.6,13.754,100.5014
2016-07-02 22:00:00,27.7,13.754,100.5014
2016-07-03 01:00:00,26.8,13.754,100.5014
2016-07-03 04:00:00,26.3,13.754,100.5014
2016-07-03 07:00:00,27.1,13.754,100.5014
2016-07-03 10:00:00,30.2,13.754,100.5014
2016-07-03 13:00:00,31.7,13.754,100.5014
2016-07-03 16:00:00,32.5,13.754,100.5014
2016-07-03 19:00:00,28.7,13.754,100.5014
2016-07-03 22:00:00,28.4,13.754,100.5014
2016-07-04 01:00:00,28.3,13.754,100.5014
2016-07-04 04:00:00,27.8,13.754,100.5014
2016-07-04 07:00:00,28.2,13.754,100.5014
2016-07-04 10:00:00,31.8,13.754,100.5014
2016-07-04 13:00:00,34.5,13.754,100.5014
2016-07-04 16:00:00,33.1,13.754,100.5014
2016-07-04 19:00:00,29.2,13.754,100.5014
2016-07-04 22:00:00,28.8,13.754,100.5014
2016-07-05 01:00:00,27.8,13.754,100.5014
2016-07-05 04:00:00,26.8,13.754,100.5014
2016-07-05 07:00:00,27.6,13.754,100.5014
2016-07-05 10:00:00,30.4,13.754,100.5014
2016-07-05 13:00:00,32.0,13.754,100.5014
2016-07-05 16:00:00,29.5,13.754,100.5014
2016-07-05 19:00:00,26.7,13.754,100.5014
2016-07-05 22:00:00,26.2,13.754,100.5014
2016-07-06 01:00:00,26.4,13.754,100.5014
2016-07-06 04:00:00,26.2,13.754,100.5014
2016-07-06 07:00:00,26.4,13.754,100.5014
2016-07-06 10:00:00,27.9,13.754,100.5014
2016-07-06 13:00:00,28.2,13.754,100.5014
2016-07-06 16:00:00,26.1,13.754,100.5014
2016-07-06 19:00:00,25.6,13.754,100.5014
2016-07-06 22:00:00,25.4,13.754,100.5014
2016-07-07 01:00:00,25.1,13.754,100.5014
2016-07-07 04:00:00,24.9,13.754,100.5014
2016-07-07 07:00:00,25.7,13.754,100.5014
2016-07-07 10:00:00,27.3,13.754,100.5014
2016-07-07 13:00:00,29.1,13.754,100.5014
2016-07-07 16:00:00,30.1,13.754,100.5014
2016-07-07 19:00:00,27.8,13.754,100.5014
2016-07-07 22:00:00,26.7,13.754,100.5014
2016-07-08 01:00:00,26.4,13.754,100.5014
2016-07-08 04:00:00,26.5,13.754,100.5014
2016-07-08 07:00:00,27.1,13.754,100.5014
2016-07-08 10:00:00,27.8,13.754,100.5014
2016-07-08 13:00:00,28.2,13.754,100.5014
2016-07-08 16:00:00,30.3,13.754,100.5014
2016-07-08 19:00:00,28.5,13.754,100.5014
2016-07-08 22:00:00,27.4,13.754,100.5014
2016-07-09 01:00:00,26.9,13.754,100.5014
2016-07-09 04:00:00,26.7,13.754,100.5014
2016-07-09 07:00:00,27.4,13.754,100.5014
2016-07-09 10:00:00,29.2,13.754,100.5014
2016-07-09 13:00:00,31.3,13.754,100.5014
2016-07-09 16:00:00,31.2,13.754,100.5014
2016-07-09 19:00:00,28.6,13.754,100.5014
2016-07-09 22:00:00,27.3,13.754,100.5014
2016-07-10 01:00:00,26.5,13.754,100.5014
2016-07-10 04:00:00,26.3,13.754,100.5014
2016-07-10 07:00:00,27.3,13.754,100.5014
2016-07-10 10:00:00,28.7,13.754,100.5014
2016-07-10 13:00:00,31.5,13.754,100.5014
2016-07-10 16:00:00,31.5,13.754,100.5014
2016-07-10 19:00:00,28.4,13.754,100.5014
2016-07-10 22:00:00,27.4,13.754,100.5014
2016-07-11 01:00:00,26.7,13.754,100.5014
2016-07-11 04:00:00,26.2,13.754,100.5014
2016-07-11 07:00:00,27.4,13.754,100.5014
2016-07-11 10:00:00,30.4,13.754,100.5014
2016-07-11 13:00:00,32.2,13.754,100.5014
2016-07-11 16:00:00,30.4,13.754,100.5014
2016-07-11 19:00:00,28.2,13.754,100.5014
2016-07-11 22:00:00,27.8,13.754,100.5014
2016-07-12 01:00:00,26.9,13.754,100.5014
2016-07-12 04:00:00,26.6,13.754,100.5014
2016-07-12 07:00:00,26.9,13.754,100.5014
2016-07-12 10:00:00,28.2,13.754,100.5014
2016-07-12 13:00:00,32.2,13.754,100.5014
2016-07-12 16:00:00,31.8,13.754,100.5014
2016-07-12 19:00:00,29.2,13.754,100.5014
2016-07-12 22:00:00,28.6,13.754,100.5014
2016-07-13 01:00:00,28.3,13.754,100.5014
2016-07-13 04:00:00,27.5,13.754,100.5014
2016-07-13 07:00:00,27.3,13.754,100.5014
2016-07-13 10:00:00,30.0,13.754,100.5014
2016-07-13 13:00:00,34.2,13.754,100.5014
2016-07-13 16:00:00,32.7,13.754,100.5014
2016-07-13 19:00:00,29.0,13.754,100.5014
2016-07-13 22:00:00,28.2,13.754,100.5014
2016-07-14 01:00:00,27.7,13.754,100.5014
2016-07-14 04:00:00,27.2,13.754,100.5014
2016-07-14 07:00:00,27.8,13.754,100.5014
2016-07-14 10:00:00,30.4,13.754,100.5014
2016-07-14 13:00:00,32.5,13.754,100.5014
2016-07-14 16:00:00,32.5,13.754,100.5014
2016-07-14 19:00:00,28.9,13.754,100.5014
2016-07-14 22:00:00,27.9,13.754,100.5014
2016-07-15 01:00:00,27.6,13.754,100.5014
2016-07-15 04:00:00,26.8,13.754,100.5014
2016-07-15 07:00:00,27.9,13.754,100.5014
2016-07-15 10:00:00,31.2,13.754,100.5014
2016-07-15 13:00:00,33.3,13.754,100.5014
2016-07-15 16:00:00,32.9,13.754,100.5014
2016-07-15 19:00:00,29.1,13.754,100.5014
2016-07-15 22:00:00,28.5,13.754,100.5014
2016-07-16 01:00:00,27.9,13.754,100.5014
2016-07-16 04:00:00,27.0,13.754,100.5014
2016-07-16 07:00:00,27.6,13.754,100.5014
2016-07-16 10:00:00,31.5,13.754,100.5014
2016-07-16 13:00:00,34.1,13.754,100.5014
2016-07-16 16:00:00,34.6,13.754,100.5014
2016-07-16 19:00:00,30.8,13.754,100.5014
2016-07-16 22:00:00,29.4,13.754,100.5014
2016-07-17 01:00:00,28.8,13.754,100.5014
2016-07-17 04:00:00,28.0,13.754,100.5014
2016-07-17 07:00:00,28.5,13.754,100.5014
2016-07-17 10:00:00,32.2,13.754,100.5014
2016-07-17 13:00:00,34.4,13.754,100.5014
2016-07-17 16:00:00,35.3,13.754,100.5014
2016-07-17 19:00:00,31.6,13.754,100.5014
2016-07-17 22:00:00,29.7,13.754,100.5014
2016-07-18 01:00:00,28.7,13.754,100.5014
2016-07-18 04:00:00,27.5,13.754,100.5014
2016-07-18 07:00:00,27.6,13.754,100.5014
2016-07-18 10:00:00,32.0,13.754,100.5014
2016-07-18 13:00:00,34.6,13.754,100.5014
2016-07-18 16:00:00,34.9,13.754,100.5014
2016-07-18 19:00:00,30.4,13.754,100.5014
2016-07-18 22:00:00,29.1,13.754,100.5014
2016-07-19 01:00:00,28.5,13.754,100.5014
2016-07-19 04:00:00,27.8,13.754,100.5014
2016-07-19 07:00:00,27.6,13.754,100.5014
2016-07-19 10:00:00,29.9,13.754,100.5014
2016-07-19 13:00:00,33.1,13.754,100.5014
2016-07-19 16:00:00,33.5,13.754,100.5014
2016-07-19 19:00:00,29.5,13.754,100.5014
2016-07-19 22:00:00,28.2,13.754,100.5014
2016-07-20 01:00:00,27.9,13.754,100.5014
2016-07-20 04:00:00,27.5,13.754,100.5014
2016-07-20 07:00:00,28.1,13.754,100.5014
2016-07-20 10:00:00,31.1,13.754,100.5014
2016-07-20 13:00:00,31.7,13.754,100.5014
2016-07-20 16:00:00,32.3,13.754,100.5014
2016-07-20 19:00:00,28.8,13.754,100.5014
2016-07-20 22:00:00,28.8,13.754,100.5014
2016-07-21 01:00:00,28.2,13.754,100.5014
2016-07-21 04:00:00,27.8,13.754,100.5014
2016-07-21 07:00:00,28.1,13.754,100.5014
2016-07-21 10:00:00,31.2,13.754,100.5014
2016-07-21 13:00:00,31.8,13.754,100.5014
2016-07-21 16:00:00,31.8,13.754,100.5014
2016-07-21 19:00:00,28.6,13.754,100.5014
2016-07-21 22:00:00,28.3,13.754,100.5014
2016-07-22 01:00:00,27.6,13.754,100.5014
2016-07-22 04:00:00,27.3,13.754,100.5014
2016-07-22 07:00:00,27.9,13.754,100.5014
2016-07-22 10:00:00,30.8,13.754,100.5014
2016-07-22 13:00:00,33.2,13.754,100.5014
2016-07-22 16:00:00,32.8,13.754,100.5014
2016-07-22 19:00:00,29.0,13.754,100.5014
2016-07-22 22:00:00,28.3,13.754,100.5014
2016-07-23 01:00:00,27.6,13.754,100.5014
2016-07-23 04:00:00,27.3,13.754,100.5014
2016-07-23 07:00:00,27.9,13.754,100.5014
2016-07-23 10:00:00,30.9,13.754,100.5014
2016-07-23 13:00:00,32.2,13.754,100.5014
2016-07-23 16:00:00,32.9,13.754,100.5014
2016-07-23 19:00:00,29.3,13.754,100.5014
2016-07-23 22:00:00,28.5,13.754,100.5014
2016-07-24 01:00:00,28.1,13.754,100.5014
2016-07-24 04:00:00,27.5,13.754,100.5014
2016-07-24 07:00:00,28.3,13.754,100.5014
2016-07-24 10:00:00,31.3,13.754,100.5014
2016-07-24 13:00:00,33.1,13.754,100.5014
2016-07-24 16:00:00,33.3,13.754,100.5014
2016-07-24 19:00:00,29.2,13.754,100.5014
2016-07-24 22:00:00,28.4,13.754,100.5014
2016-07-25 01:00:00,28.0,13.754,100.5014
2016-07-25 04:00:00,27.6,13.754,100.5014
2016-07-25 07:00:00,28.5,13.754,100.5014
2016-07-25 10:00:00,31.5,13.754,100.5014
2016-07-25 13:00:00,32.9,13.754,100.5014
2016-07-25 16:00:00,33.6,13.754,100.5014
2016-07-25 19:00:00,29.5,13.754,100.5014
2016-07-25 22:00:00,28.7,13.754,100.5014
2016-07-26 01:00:00,28.4,13.754,100.5014
2016-07-26 04:00:00,27.6,13.754,100.5014
2016-07-26 07:00:00,27.1,13.754,100.5014
2016-07-26 10:00:00,28.9,13.754,100.5014
2016-07-26 13:00:00,31.0,13.754,100.5014
2016-07-26 16:00:00,32.0,13.754,100.5014
2016-07-26 19:00:00,29.1,13.754,100.5014
2016-07-26 22:00:00,27.6,13.754,100.5014
2016-07-27 01:00:00,27.6,13.754,100.5014
2016-07-27 04:00:00,26.8,13.754,100.5014
2016-07-27 07:00:00,27.1,13.754,100.5014
2016-07-27 10:00:00,31.5,13.754,100.5014
2016-07-27 13:00:00,33.3,13.754,100.5014
2016-07-27 16:00:00,32.6,13.754,100.5014
2016-07-27 19:00:00,28.8,13.754,100.5014
2016-07-27 22:00:00,28.5,13.754,100.5014
2016-07-28 01:00:00,27.7,13.754,100.5014
2016-07-28 04:00:00,26.6,13.754,100.5014
2016-07-28 07:00:00,27.2,13.754,100.5014
2016-07-28 10:00:00,30.8,13.754,100.5014
2016-07-28 13:00:00,33.0,13.754,100.5014
2016-07-28 16:00:00,33.4,13.754,100.5014
2016-07-28 19:00:00,28.8,13.754,100.5014
2016-07-28 22:00:00,28.1,13.754,100.5014
2016-07-29 01:00:00,27.2,13.754,100.5014
2016-07-29 04:00:00,26.5,13.754,100.5014
2016-07-29 07:00:00,27.5,13.754,100.5014
2016-07-29 10:00:00,30.6,13.754,100.5014
2016-07-29 13:00:00,32.3,13.754,100.5014
2016-07-29 16:00:00,31.5,13.754,100.5014
2016-07-29 19:00:00,28.5,13.754,100.5014
2016-07-29 22:00:00,28.1,13.754,100.5014
2016-07-30 01:00:00,27.7,13.754,100.5014
2016-07-30 04:00:00,26.9,13.754,100.5014
2016-07-30 07:00:00,27.3,13.754,100.5014
2016-07-30 10:00:00,28.5,13.754,100.5014
2016-07-30 13:00:00,27.8,13.754,100.5014
2016-07-30 16:00:00,27.1,13.754,100.5014
2016-07-30 19:00:00,26.8,13.754,100.5014
2016-07-30 22:00:00,26.8,13.754,100.5014
2016-07-31 01:00:00,26.5,13.754,100.5014
2016-07-31 04:00:00,25.9,13.754,100.5014
2016-07-31 07:00:00,26.0,13.754,100.5014
2016-07-31 10:00:00,30.0,13.754,100.5014
2016-07-31 13:00:00,32.1,13.754,100.5014
2016-07-31 16:00:00,33.1,13.754,100.5014
2016-07-31 19:00:00,29.3,13.754,100.5014
2016-07-31 22:00:00,28.3,13.754,100.5014
2016-08-01 01:00:00,27.4,13.754,100.5014
2016-08-01 04:00:00,26.4,13.754,100.5014
2016-08-01 07:00:00,27.2,13.754,100.5014
2016-08-01 10:00:00,31.8,13.754,100.5014
2016-08-01 13:00:00,33.8,13.754,100.5014
2016-08-01 16:00:00,33.0,13.754,100.5014
2016-08-01 19:00:00,28.8,13.754,100.5014
2016-08-01 22:00:00,28.4,13.754,100.5014
2016-08-02 01:00:00,27.8,13.754,100.5014
2016-08-02 04:00:00,26.6,13.754,100.5014
2016-08-02 07:00:00,26.3,13.754,100.5014
2016-08-02 10:00:00,26.8,13.754,100.5014
2016-08-02 13:00:00,29.7,13.754,100.5014
2016-08-02 16:00:00,32.4,13.754,100.5014
2016-08-02 19:00:00,28.0,13.754,100.5014
2016-08-02 22:00:00,26.9,13.754,100.5014
2016-08-03 01:00:00,26.2,13.754,100.5014
2016-08-03 04:00:00,25.8,13.754,100.5014
2016-08-03 07:00:00,27.1,13.754,100.5014
2016-08-03 10:00:00,30.3,13.754,100.5014
2016-08-03 13:00:00,31.2,13.754,100.5014
2016-08-03 16:00:00,30.6,13.754,100.5014
2016-08-03 19:00:00,28.6,13.754,100.5014
2016-08-03 22:00:00,27.5,13.754,100.5014
2016-08-04 01:00:00,26.2,13.754,100.5014
2016-08-04 04:00:00,26.1,13.754,100.5014
2016-08-04 07:00:00,27.1,13.754,100.5014
2016-08-04 10:00:00,30.4,13.754,100.5014
2016-08-04 13:00:00,33.0,13.754,100.5014
2016-08-04 16:00:00,31.7,13.754,100.5014
2016-08-04 19:00:00,28.6,13.754,100.5014
2016-08-04 22:00:00,27.0,13.754,100.5014
2016-08-05 01:00:00,26.5,13.754,100.5014
2016-08-05 04:00:00,26.5,13.754,100.5014
2016-08-05 07:00:00,27.3,13.754,100.5014
2016-08-05 10:00:00,29.0,13.754,100.5014
2016-08-05 13:00:00,30.9,13.754,100.5014
2016-08-05 16:00:00,29.5,13.754,100.5014
2016-08-05 19:00:00,28.0,13.754,100.5014
2016-08-05 22:00:00,27.0,13.754,100.5014
2016-08-06 01:00:00,25.9,13.754,100.5014
2016-08-06 04:00:00,25.2,13.754,100.5014
2016-08-06 07:00:00,25.8,13.754,100.5014
2016-08-06 10:00:00,28.2,13.754,100.5014
2016-08-06 13:00:00,31.3,13.754,100.5014
2016-08-06 16:00:00,31.3,13.754,100.5014
2016-08-06 19:00:00,27.8,13.754,100.5014
2016-08-06 22:00:00,27.5,13.754,100.5014
2016-08-07 01:00:00,26.3,13.754,100.5014
2016-08-07 04:00:00,25.8,13.754,100.5014
2016-08-07 07:00:00,25.5,13.754,100.5014
2016-08-07 10:00:00,25.9,13.754,100.5014
2016-08-07 13:00:00,29.1,13.754,100.5014
2016-08-07 16:00:00,31.7,13.754,100.5014
2016-08-07 19:00:00,28.2,13.754,100.5014
2016-08-07 22:00:00,27.5,13.754,100.5014
2016-08-08 01:00:00,26.3,13.754,100.5014
2016-08-08 04:00:00,26.4,13.754,100.5014
2016-08-08 07:00:00,26.7,13.754,100.5014
2016-08-08 10:00:00,28.1,13.754,100.5014
2016-08-08 13:00:00,31.2,13.754,100.5014
2016-08-08 16:00:00,32.6,13.754,100.5014
2016-08-08 19:00:00,28.8,13.754,100.5014
2016-08-08 22:00:00,27.7,13.754,100.5014
2016-08-09 01:00:00,26.9,13.754,100.5014
2016-08-09 04:00:00,26.2,13.754,100.5014
2016-08-09 07:00:00,26.8,13.754,100.5014
2016-08-09 10:00:00,30.8,13.754,100.5014
2016-08-09 13:00:00,32.9,13.754,100.5014
2016-08-09 16:00:00,32.5,13.754,100.5014
2016-08-09 19:00:00,29.5,13.754,100.5014
2016-08-09 22:00:00,28.3,13.754,100.5014
2016-08-10 01:00:00,26.9,13.754,100.5014
2016-08-10 04:00:00,26.4,13.754,100.5014
2016-08-10 07:00:00,26.8,13.754,100.5014
2016-08-10 10:00:00,31.2,13.754,100.5014
2016-08-10 13:00:00,33.3,13.754,100.5014
2016-08-10 16:00:00,34.1,13.754,100.5014
2016-08-10 19:00:00,29.2,13.754,100.5014
2016-08-10 22:00:00,28.6,13.754,100.5014
2016-08-11 01:00:00,27.2,13.754,100.5014
2016-08-11 04:00:00,26.5,13.754,100.5014
2016-08-11 07:00:00,27.2,13.754,100.5014
2016-08-11 10:00:00,31.1,13.754,100.5014
2016-08-11 13:00:00,34.3,13.754,100.5014
2016-08-11 16:00:00,33.1,13.754,100.5014
2016-08-11 19:00:00,29.5,13.754,100.5014
2016-08-11 22:00:00,28.7,13.754,100.5014
2016-08-12 01:00:00,27.2,13.754,100.5014
2016-08-12 04:00:00,26.6,13.754,100.5014
2016-08-12 07:00:00,27.2,13.754,100.5014
2016-08-12 10:00:00,31.0,13.754,100.5014
2016-08-12 13:00:00,33.7,13.754,100.5014
2016-08-12 16:00:00,32.6,13.754,100.5014
2016-08-12 19:00:00,29.4,13.754,100.5014
2016-08-12 22:00:00,28.1,13.754,100.5014
2016-08-13 01:00:00,27.2,13.754,100.5014
2016-08-13 04:00:00,26.7,13.754,100.5014
2016-08-13 07:00:00,27.5,13.754,100.5014
2016-08-13 10:00:00,31.3,13.754,100.5014
2016-08-13 13:00:00,33.8,13.754,100.5014
2016-08-13 16:00:00,32.1,13.754,100.5014
2016-08-13 19:00:00,29.5,13.754,100.5014
2016-08-13 22:00:00,27.7,13.754,100.5014
2016-08-14 01:00:00,26.8,13.754,100.5014
2016-08-14 04:00:00,26.4,13.754,100.5014
2016-08-14 07:00:00,27.2,13.754,100.5014
2016-08-14 10:00:00,30.4,13.754,100.5014
2016-08-14 13:00:00,33.0,13.754,100.5014
2016-08-14 16:00:00,33.3,13.754,100.5014
2016-08-14 19:00:00,29.7,13.754,100.5014
2016-08-14 22:00:00,28.8,13.754,100.5014
2016-08-15 01:00:00,27.5,13.754,100.5014
2016-08-15 04:00:00,26.9,13.754,100.5014
2016-08-15 07:00:00,27.7,13.754,100.5014
2016-08-15 10:00:00,30.8,13.754,100.5014
2016-08-15 13:00:00,33.4,13.754,100.5014
2016-08-15 16:00:00,32.3,13.754,100.5014
2016-08-15 19:00:00,28.8,13.754,100.5014
2016-08-15 22:00:00,27.9,13.754,100.5014
2016-08-16 01:00:00,27.3,13.754,100.5014
2016-08-16 04:00:00,27.0,13.754,100.5014
2016-08-16 07:00:00,27.7,13.754,100.5014
2016-08-16 10:00:00,30.8,13.754,100.5014
2016-08-16 13:00:00,33.4,13.754,100.5014
2016-08-16 16:00:00,33.4,13.754,100.5014
2016-08-16 19:00:00,30.0,13.754,100.5014
2016-08-16 22:00:00,29.1,13.754,100.5014
2016-08-17 01:00:00,28.1,13.754,100.5014
2016-08-17 04:00:00,27.5,13.754,100.5014
2016-08-17 07:00:00,27.7,13.754,100.5014
2016-08-17 10:00:00,31.1,13.754,100.5014
2016-08-17 13:00:00,33.2,13.754,100.5014
2016-08-17 16:00:00,33.2,13.754,100.5014
2016-08-17 19:00:00,29.6,13.754,100.5014
2016-08-17 22:00:00,28.9,13.754,100.5014
2016-08-18 01:00:00,27.6,13.754,100.5014
2016-08-18 04:00:00,26.9,13.754,100.5014
2016-08-18 07:00:00,27.3,13.754,100.5014
2016-08-18 10:00:00,30.9,13.754,100.5014
2016-08-18 13:00:00,33.5,13.754,100.5014
2016-08-18 16:00:00,33.9,13.754,100.5014
2016-08-18 19:00:00,29.7,13.754,100.5014
2016-08-18 22:00:00,28.8,13.754,100.5014
2016-08-19 01:00:00,27.4,13.754,100.5014
2016-08-19 04:00:00,26.7,13.754,100.5014
2016-08-19 07:00:00,27.3,13.754,100.5014
2016-08-19 10:00:00,30.3,13.754,100.5014
2016-08-19 13:00:00,33.2,13.754,100.5014
2016-08-19 16:00:00,33.2,13.754,100.5014
2016-08-19 19:00:00,30.3,13.754,100.5014
2016-08-19 22:00:00,28.8,13.754,100.5014
2016-08-20 01:00:00,27.7,13.754,100.5014
2016-08-20 04:00:00,27.2,13.754,100.5014
2016-08-20 07:00:00,27.9,13.754,100.5014
2016-08-20 10:00:00,31.8,13.754,100.5014
2016-08-20 13:00:00,33.0,13.754,100.5014
2016-08-20 16:00:00,33.0,13.754,100.5014
2016-08-20 19:00:00,29.1,13.754,100.5014
2016-08-20 22:00:00,28.2,13.754,100.5014
2016-08-21 01:00:00,27.4,13.754,100.5014
2016-08-21 04:00:00,26.4,13.754,100.5014
2016-08-21 07:00:00,27.1,13.754,100.5014
2016-08-21 10:00:00,31.3,13.754,100.5014
2016-08-21 13:00:00,33.6,13.754,100.5014
2016-08-21 16:00:00,34.0,13.754,100.5014
2016-08-21 19:00:00,29.8,13.754,100.5014
2016-08-21 22:00:00,28.8,13.754,100.5014
2016-08-22 01:00:00,27.9,13.754,100.5014
2016-08-22 04:00:00,26.7,13.754,100.5014
2016-08-22 07:00:00,26.9,13.754,100.5014
2016-08-22 10:00:00,32.2,13.754,100.5014
2016-08-22 13:00:00,35.0,13.754,100.5014
2016-08-22 16:00:00,35.9,13.754,100.5014
2016-08-22 19:00:00,31.2,13.754,100.5014
2016-08-22 22:00:00,29.9,13.754,100.5014
2016-08-23 01:00:00,28.3,13.754,100.5014
2016-08-23 04:00:00,27.3,13.754,100.5014
2016-08-23 07:00:00,27.7,13.754,100.5014
2016-08-23 10:00:00,32.1,13.754,100.5014
2016-08-23 13:00:00,34.8,13.754,100.5014
2016-08-23 16:00:00,34.4,13.754,100.5014
2016-08-23 19:00:00,29.5,13.754,100.5014
2016-08-23 22:00:00,28.8,13.754,100.5014
2016-08-24 01:00:00,27.8,13.754,100.5014
2016-08-24 04:00:00,26.6,13.754,100.5014
2016-08-24 07:00:00,27.1,13.754,100.5014
2016-08-24 10:00:00,30.9,13.754,100.5014
2016-08-24 13:00:00,34.2,13.754,100.5014
2016-08-24 16:00:00,34.1,13.754,100.5014
2016-08-24 19:00:00,29.9,13.754,100.5014
2016-08-24 22:00:00,29.2,13.754,100.5014
2016-08-25 01:00:00,28.3,13.754,100.5014
2016-08-25 04:00:00,27.4,13.754,100.5014
2016-08-25 07:00:00,27.4,13.754,100.5014
2016-08-25 10:00:00,31.3,13.754,100.5014
2016-08-25 13:00:00,33.5,13.754,100.5014
2016-08-25 16:00:00,33.0,13.754,100.5014
2016-08-25 19:00:00,29.0,13.754,100.5014
2016-08-25 22:00:00,28.8,13.754,100.5014
2016-08-26 01:00:00,28.0,13.754,100.5014
2016-08-26 04:00:00,27.3,13.754,100.5014
2016-08-26 07:00:00,27.7,13.754,100.5014
2016-08-26 10:00:00,31.5,13.754,100.5014
2016-08-26 13:00:00,34.0,13.754,100.5014
2016-08-26 16:00:00,34.3,13.754,100.5014
2016-08-26 19:00:00,30.2,13.754,100.5014
2016-08-26 22:00:00,29.3,13.754,100.5014
2016-08-27 01:00:00,28.6,13.754,100.5014
2016-08-27 04:00:00,27.9,13.754,100.5014
2016-08-27 07:00:00,28.7,13.754,100.5014
2016-08-27 10:00:00,32.0,13.754,100.5014
2016-08-27 13:00:00,33.9,13.754,100.5014
2016-08-27 16:00:00,34.1,13.754,100.5014
2016-08-27 19:00:00,30.3,13.754,100.5014
2016-08-27 22:00:00,29.0,13.754,100.5014
2016-08-28 01:00:00,28.4,13.754,100.5014
2016-08-28 04:00:00,27.5,13.754,100.5014
2016-08-28 07:00:00,27.8,13.754,100.5014
2016-08-28 10:00:00,30.9,13.754,100.5014
2016-08-28 13:00:00,33.5,13.754,100.5014
2016-08-28 16:00:00,34.0,13.754,100.5014
2016-08-28 19:00:00,30.2,13.754,100.5014
2016-08-28 22:00:00,28.7,13.754,100.5014
2016-08-29 01:00:00,28.5,13.754,100.5014
2016-08-29 04:00:00,28.0,13.754,100.5014
2016-08-29 07:00:00,27.9,13.754,100.5014
2016-08-29 10:00:00,30.5,13.754,100.5014
2016-08-29 13:00:00,33.1,13.754,100.5014
2016-08-29 16:00:00,32.3,13.754,100.5014
2016-08-29 19:00:00,28.2,13.754,100.5014
2016-08-29 22:00:00,28.0,13.754,100.5014
2016-08-30 01:00:00,27.5,13.754,100.5014
2016-08-30 04:00:00,27.1,13.754,100.5014
2016-08-30 07:00:00,28.2,13.754,100.5014
2016-08-30 10:00:00,31.0,13.754,100.5014
2016-08-30 13:00:00,33.2,13.754,100.5014
2016-08-30 16:00:00,32.7,13.754,100.5014
2016-08-30 19:00:00,28.7,13.754,100.5014
2016-08-30 22:00:00,28.5,13.754,100.5014
2016-08-31 01:00:00,28.6,13.754,100.5014
2016-08-31 04:00:00,27.7,13.754,100.5014
2016-08-31 07:00:00,27.5,13.754,100.5014
2016-08-31 10:00:00,29.2,13.754,100.5014
2016-08-31 13:00:00,32.0,13.754,100.5014
2016-08-31 16:00:00,30.8,13.754,100.5014
2016-08-31 19:00:00,29.0,13.754,100.5014
2016-08-31 22:00:00,28.4,13.754,100.5014
2016-09-01 01:00:00,27.8,13.754,100.5014
2016-09-01 04:00:00,27.4,13.754,100.5014
2016-09-01 07:00:00,27.5,13.754,100.5014
2016-09-01 10:00:00,29.9,13.754,100.5014
